citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported,normalized_url,valid_url,url_host,is_owned,is_non_owned,canonical_url
C001213,M2-P008-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000788,M1-P047-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001214,M2-P008-CH-R1,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C001512,M2-P023-SE-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000841,M1-P050-CH-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000172,M1-P010-AN-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C001297,M2-P012-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001169,M2-P005-SE-R2,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C000663,M1-P039-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C002083,M2-P057-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001830,M2-P042-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000247,M1-P014-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000243,M1-P014-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000873,M1-P052-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000239,M1-P014-SE-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001261,M2-P010-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000634,M1-P037-AN-R2,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C001025,M1-P061-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001257,M2-P010-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000262,M1-P015-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000183,M1-P011-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000200,M1-P012-SE-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C002032,M2-P054-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000046,M1-P003-CH-R2,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C001396,M2-P018-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C002192,M2-P062-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001649,M2-P030-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000310,M1-P018-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000806,M1-P048-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001356,M2-P016-CH-R1,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C001486,M2-P022-SE-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C001880,M2-P045-SE-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001190,M2-P006-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000912,M1-P054-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001275,M2-P011-SE-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C000221,M1-P013-SE-R2,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C001866,M2-P044-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000693,M1-P041-CH-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001569,M2-P026-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001225,M2-P008-AN-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C000890,M1-P053-CH-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000187,M1-P011-AN-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C001192,M2-P006-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000761,M1-P045-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000973,M1-P058-SE-R1,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C001311,M2-P013-CH-R2,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C000126,M1-P008-SE-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000025,M1-P002-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001650,M2-P030-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001538,M2-P024-AN-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000469,M1-P027-AN-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001892,M2-P046-CH-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000336,M1-P019-AN-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001496,M2-P022-AN-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
